VID_Obj_01_Dist_longitude,VID_Obj_01_A,0x380,16,12,Intel,0.0625,0,0,255.875,Unit_Meter,Rx message:,,,MPC2,Radar,
VID_Obj_01_StdD_Dist_longitude,VID_Obj_01_A,0x380,28,7,Intel,0.25,0,0,31.5,Unit_Meter,Rx message:,,,MPC2,Radar,
VID_Obj_01_Ang_Center,VID_Obj_01_A,0x380,35,11,Intel,0.00048828125,-0.5,-0.5,0.4990234375,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_01_Stat_Measure,VID_Obj_01_A,0x380,46,2,Intel,1,0,0,3,,Rx message:,,,MPC2,Radar,
VID_Obj_01_StdD_Ang_Center,VID_Obj_01_A,0x380,48,8,Intel,0.0009765625,0,0,0.248046875,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_01_Class,VID_Obj_01_A,0x380,56,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_01_RefPoint,VID_Obj_01_A,0x380,60,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_01_B_ChkSum,VID_Obj_01_B,0x381,0,8,Intel,1,0,0,255,,Rx message:,,,MPC2,Radar,
VID_Obj_01_B_MsgCnt,VID_Obj_01_B,0x381,8,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_01_B_BlockCnt,VID_Obj_01_B,0x381,12,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_01_Ang_Width,VID_Obj_01_B,0x381,23,11,Intel,0.00048828125,0,0,0.9990234375,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_01_ProbExist,VID_Obj_01_B,0x381,34,7,Intel,0.0078125,0.015625,0.015625,1,,Rx message:,,,MPC2,Radar,
VID_Obj_01_StdD_dAng_longitude,VID_Obj_01_B,0x381,41,6,Intel,0.01,0,0,0.62,Unit_RadiaPerSecon,Rx message:,,,MPC2,Radar,
VID_Obj_01_dAng_longitude,VID_Obj_01_B,0x381,47,9,Intel,0.005,-1.25,-1.25,1.3,Unit_RadiaPerSecon,Rx message:,,,MPC2,Radar,
VID_Obj_01_StdD_Ang_Width,VID_Obj_01_B,0x381,56,8,Intel,0.0009765625,0,0,0.248046875,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_01_C_ChkSum,VID_Obj_01_C,0x382,0,8,Intel,1,0,0,255,,Rx message:,,,MPC2,Radar,
VID_Obj_01_C_MsgCnt,VID_Obj_01_C,0x382,8,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_01_C_BlockCnt,VID_Obj_01_C,0x382,12,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_01_InvTTC,VID_Obj_01_C,0x382,16,10,Intel,0.015625,-8,-8,7.96875,Unit_Hertz,Rx message:,,,MPC2,Radar,
VID_Obj_01_StdD_InvTTC,VID_Obj_01_C,0x382,26,7,Intel,0.0625,0,0,7.875,Unit_Hertz,Rx message:,,,MPC2,Radar,
VID_Obj_01_Ang_Overlap_EgoLane_R,VID_Obj_01_C,0x382,33,9,Intel,0.0009765625,-0.25,-0.25,0.248046875,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_01_Ang_Overlap_EgoLane_L,VID_Obj_01_C,0x382,42,9,Intel,0.0009765625,-0.25,-0.25,0.248046875,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_01_Obj_Age,VID_Obj_01_C,0x382,51,12,Intel,1,0,0,4094,,Rx message:,,,MPC2,Radar,
VID_Obj_01_BrakeLight,VID_Obj_01_C,0x382,63,1,Intel,1,0,0,1,,Rx message:,,,MPC2,Radar,
VID_Obj_01_D_ChkSum,VID_Obj_01_D,0x383,0,8,Intel,1,0,0,255,,Rx message:,,,MPC2,Radar,
VID_Obj_01_D_MsgCnt,VID_Obj_01_D,0x383,8,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_01_D_BlockCnt,VID_Obj_01_D,0x383,12,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_01_Ang_Edge_L,VID_Obj_01_D,0x383,16,11,Intel,0.00048828125,-0.5,-0.5,0.49951171875,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_01_Ang_Edge_R,VID_Obj_01_D,0x383,27,11,Intel,0.00048828125,-0.5,-0.5,0.49951171875,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_01_StdD_Ang_Edge_L,VID_Obj_01_D,0x383,38,10,Intel,0.00048828125,-0.25,-0.25,0.24951171875,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_01_Obj_ID,VID_Obj_01_D,0x383,56,8,Intel,1,0,1,254,,Rx message:,,,MPC2,Radar,
VID_Obj_01_E_ChkSum,VID_Obj_01_E,0x3C8,0,8,Intel,1,0,0,255,,Rx message:,,,MPC2,Radar,
VID_Obj_01_E_MsgCnt,VID_Obj_01_E,0x3C8,8,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_01_E_BlockCnt,VID_Obj_01_E,0x3C8,12,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_01_Velocity_longitudinal,VID_Obj_01_E,0x3C8,16,11,Intel,0.01388889,-12,-12,12.00000192,Unit_MeterPerSecon,Rx message:,,,MPC2,Radar,
VID_Obj_01_StdD_Velocity_longitu,VID_Obj_01_E,0x3C8,27,10,Intel,0.00694444,0,0,6.0069406,Unit_MeterPerSecon,Rx message:,,,MPC2,Radar,
VID_Obj_01_StdD_Ang_Edge_R,VID_Obj_01_E,0x3C8,37,10,Intel,0.00048828125,-0.25,-0.25,0.24951171875,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_01_ScaleChange,VID_Obj_01_E,0x3C8,47,10,Intel,0.001,0.5,0.5,1.5,,Rx message:,,,MPC2,Radar,
VID_Obj_02_A_ChkSum,VID_Obj_02_A,0x384,0,8,Intel,1,0,0,255,,Rx message:,,,MPC2,Radar,
VID_Obj_02_A_MsgCnt,VID_Obj_02_A,0x384,8,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_02_A_BlockCnt,VID_Obj_02_A,0x384,12,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_02_Dist_longitude,VID_Obj_02_A,0x384,16,12,Intel,0.0625,0,0,255.875,Unit_Meter,Rx message:,,,MPC2,Radar,
VID_Obj_02_StdD_Dist_longitude,VID_Obj_02_A,0x384,28,7,Intel,0.25,0,0,31.5,Unit_Meter,Rx message:,,,MPC2,Radar,
VID_Obj_02_Ang_Center,VID_Obj_02_A,0x384,35,11,Intel,0.00048828125,-0.5,-0.5,0.4990234375,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_02_Stat_Measure,VID_Obj_02_A,0x384,46,2,Intel,1,0,0,3,,Rx message:,,,MPC2,Radar,
VID_Obj_02_StdD_Ang_Center,VID_Obj_02_A,0x384,48,8,Intel,0.0009765625,0,0,0.248046875,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_02_Class,VID_Obj_02_A,0x384,56,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_02_RefPoint,VID_Obj_02_A,0x384,60,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_02_B_ChkSum,VID_Obj_02_B,0x385,0,8,Intel,1,0,0,255,,Rx message:,,,MPC2,Radar,
VID_Obj_02_B_MsgCnt,VID_Obj_02_B,0x385,8,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_02_B_BlockCnt,VID_Obj_02_B,0x385,12,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_02_Ang_Width,VID_Obj_02_B,0x385,23,11,Intel,0.00048828125,0,0,0.9990234375,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_02_ProbExist,VID_Obj_02_B,0x385,34,7,Intel,0.0078125,0.015625,0.015625,1,,Rx message:,,,MPC2,Radar,
VID_Obj_02_StdD_dAng_longitude,VID_Obj_02_B,0x385,41,6,Intel,0.01,0,0,0.62,Unit_RadiaPerSecon,Rx message:,,,MPC2,Radar,
VID_Obj_02_dAng_longitude,VID_Obj_02_B,0x385,47,9,Intel,0.005,-1.25,-1.25,1.3,Unit_RadiaPerSecon,Rx message:,,,MPC2,Radar,
VID_Obj_02_StdD_Ang_Width,VID_Obj_02_B,0x385,56,8,Intel,0.0009765625,0,0,0.248046875,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_02_C_ChkSum,VID_Obj_02_C,0x386,0,8,Intel,1,0,0,255,,Rx message:,,,MPC2,Radar,
VID_Obj_02_C_MsgCnt,VID_Obj_02_C,0x386,8,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_02_C_BlockCnt,VID_Obj_02_C,0x386,12,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_02_InvTTC,VID_Obj_02_C,0x386,16,10,Intel,0.015625,-8,-8,7.96875,Unit_Hertz,Rx message:,,,MPC2,Radar,
VID_Obj_02_StdD_InvTTC,VID_Obj_02_C,0x386,26,7,Intel,0.0625,0,0,7.875,Unit_Hertz,Rx message:,,,MPC2,Radar,
VID_Obj_02_Ang_Overlap_EgoLane_R,VID_Obj_02_C,0x386,33,9,Intel,0.0009765625,-0.25,-0.25,0.248046875,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_02_Ang_Overlap_EgoLane_L,VID_Obj_02_C,0x386,42,9,Intel,0.0009765625,-0.25,-0.25,0.248046875,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_02_Obj_Age,VID_Obj_02_C,0x386,51,12,Intel,1,0,0,4094,,Rx message:,,,MPC2,Radar,
VID_Obj_02_BrakeLight,VID_Obj_02_C,0x386,63,1,Intel,1,0,0,1,,Rx message:,,,MPC2,Radar,
VID_Obj_02_D_ChkSum,VID_Obj_02_D,0x387,0,8,Intel,1,0,0,255,,Rx message:,,,MPC2,Radar,
VID_Obj_02_D_MsgCnt,VID_Obj_02_D,0x387,8,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_02_D_BlockCnt,VID_Obj_02_D,0x387,12,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_02_Ang_Edge_L,VID_Obj_02_D,0x387,16,11,Intel,0.00048828125,-0.5,-0.5,0.49951171875,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_02_Ang_Edge_R,VID_Obj_02_D,0x387,27,11,Intel,0.00048828125,-0.5,-0.5,0.49951171875,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_02_StdD_Ang_Edge_L,VID_Obj_02_D,0x387,38,10,Intel,0.00048828125,-0.25,-0.25,0.24951171875,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_02_Obj_ID,VID_Obj_02_D,0x387,56,8,Intel,1,0,1,254,,Rx message:,,,MPC2,Radar,
VID_Obj_02_E_ChkSum,VID_Obj_02_E,0x3C9,0,8,Intel,1,0,0,255,,Rx message:,,,MPC2,Radar,
VID_Obj_02_E_MsgCnt,VID_Obj_02_E,0x3C9,8,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_02_E_BlockCnt,VID_Obj_02_E,0x3C9,12,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_02_Velocity_longitudinal,VID_Obj_02_E,0x3C9,16,11,Intel,0.01388889,-12,-12,12.00000192,Unit_MeterPerSecon,Rx message:,,,MPC2,Radar,
VID_Obj_02_StdD_Velocity_longitu,VID_Obj_02_E,0x3C9,27,10,Intel,0.00694444,0,0,6.0069406,Unit_MeterPerSecon,Rx message:,,,MPC2,Radar,
VID_Obj_02_StdD_Ang_Edge_R,VID_Obj_02_E,0x3C9,37,10,Intel,0.00048828125,-0.25,-0.25,0.24951171875,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_02_ScaleChange,VID_Obj_02_E,0x3C9,47,10,Intel,0.001,0.5,0.5,1.5,,Rx message:,,,MPC2,Radar,
VID_Obj_03_A_ChkSum,VID_Obj_03_A,0x388,0,8,Intel,1,0,0,255,,Rx message:,,,MPC2,Radar,
VID_Obj_03_A_MsgCnt,VID_Obj_03_A,0x388,8,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_03_A_BlockCnt,VID_Obj_03_A,0x388,12,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_03_Dist_longitude,VID_Obj_03_A,0x388,16,12,Intel,0.0625,0,0,255.875,Unit_Meter,Rx message:,,,MPC2,Radar,
VID_Obj_03_StdD_Dist_longitude,VID_Obj_03_A,0x388,28,7,Intel,0.25,0,0,31.5,Unit_Meter,Rx message:,,,MPC2,Radar,
VID_Obj_03_Ang_Center,VID_Obj_03_A,0x388,35,11,Intel,0.00048828125,-0.5,-0.5,0.4990234375,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_03_Stat_Measure,VID_Obj_03_A,0x388,46,2,Intel,1,0,0,3,,Rx message:,,,MPC2,Radar,
VID_Obj_03_StdD_Ang_Center,VID_Obj_03_A,0x388,48,8,Intel,0.0009765625,0,0,0.248046875,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_03_Class,VID_Obj_03_A,0x388,56,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_03_RefPoint,VID_Obj_03_A,0x388,60,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_03_B_ChkSum,VID_Obj_03_B,0x389,0,8,Intel,1,0,0,255,,Rx message:,,,MPC2,Radar,
VID_Obj_03_B_MsgCnt,VID_Obj_03_B,0x389,8,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_03_B_BlockCnt,VID_Obj_03_B,0x389,12,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_03_Ang_Width,VID_Obj_03_B,0x389,23,11,Intel,0.00048828125,0,0,0.9990234375,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_03_ProbExist,VID_Obj_03_B,0x389,34,7,Intel,0.0078125,0.015625,0.015625,1,,Rx message:,,,MPC2,Radar,
VID_Obj_03_StdD_dAng_longitude,VID_Obj_03_B,0x389,41,6,Intel,0.01,0,0,0.62,Unit_RadiaPerSecon,Rx message:,,,MPC2,Radar,
VID_Obj_03_dAng_longitude,VID_Obj_03_B,0x389,47,9,Intel,0.005,-1.25,-1.25,1.3,Unit_RadiaPerSecon,Rx message:,,,MPC2,Radar,
VID_Obj_03_StdD_Ang_Width,VID_Obj_03_B,0x389,56,8,Intel,0.0009765625,0,0,0.248046875,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_03_C_ChkSum,VID_Obj_03_C,0x38A,0,8,Intel,1,0,0,255,,Rx message:,,,MPC2,Radar,
VID_Obj_03_C_MsgCnt,VID_Obj_03_C,0x38A,8,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_03_C_BlockCnt,VID_Obj_03_C,0x38A,12,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_03_InvTTC,VID_Obj_03_C,0x38A,16,10,Intel,0.015625,-8,-8,7.96875,Unit_Hertz,Rx message:,,,MPC2,Radar,
VID_Obj_03_StdD_InvTTC,VID_Obj_03_C,0x38A,26,7,Intel,0.0625,0,0,7.875,Unit_Hertz,Rx message:,,,MPC2,Radar,
VID_Obj_03_Ang_Overlap_EgoLane_R,VID_Obj_03_C,0x38A,33,9,Intel,0.0009765625,-0.25,-0.25,0.248046875,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_03_Ang_Overlap_EgoLane_L,VID_Obj_03_C,0x38A,42,9,Intel,0.0009765625,-0.25,-0.25,0.248046875,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_03_Obj_Age,VID_Obj_03_C,0x38A,51,12,Intel,1,0,0,4094,,Rx message:,,,MPC2,Radar,
VID_Obj_03_BrakeLight,VID_Obj_03_C,0x38A,63,1,Intel,1,0,0,1,,Rx message:,,,MPC2,Radar,
VID_Obj_03_D_ChkSum,VID_Obj_03_D,0x38B,0,8,Intel,1,0,0,255,,Rx message:,,,MPC2,Radar,
VID_Obj_03_D_MsgCnt,VID_Obj_03_D,0x38B,8,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_03_D_BlockCnt,VID_Obj_03_D,0x38B,12,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_03_Ang_Edge_L,VID_Obj_03_D,0x38B,16,11,Intel,0.00048828125,-0.5,-0.5,0.49951171875,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_03_Ang_Edge_R,VID_Obj_03_D,0x38B,27,11,Intel,0.00048828125,-0.5,-0.5,0.49951171875,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_03_StdD_Ang_Edge_L,VID_Obj_03_D,0x38B,38,10,Intel,0.00048828125,-0.25,-0.25,0.24951171875,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_03_Obj_ID,VID_Obj_03_D,0x38B,56,8,Intel,1,0,1,254,,Rx message:,,,MPC2,Radar,
VID_Obj_03_E_ChkSum,VID_Obj_03_E,0x3CA,0,8,Intel,1,0,0,255,,Rx message:,,,MPC2,Radar,
VID_Obj_03_E_MsgCnt,VID_Obj_03_E,0x3CA,8,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_03_E_BlockCnt,VID_Obj_03_E,0x3CA,12,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_03_Velocity_longitudinal,VID_Obj_03_E,0x3CA,16,11,Intel,0.01388889,-12,-12,12.00000192,Unit_MeterPerSecon,Rx message:,,,MPC2,Radar,
VID_Obj_03_StdD_Velocity_longitu,VID_Obj_03_E,0x3CA,27,10,Intel,0.00694444,0,0,6.0069406,Unit_MeterPerSecon,Rx message:,,,MPC2,Radar,
VID_Obj_03_StdD_Ang_Edge_R,VID_Obj_03_E,0x3CA,37,10,Intel,0.00048828125,-0.25,-0.25,0.24951171875,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_03_ScaleChange,VID_Obj_03_E,0x3CA,47,10,Intel,0.001,0.5,0.5,1.5,,Rx message:,,,MPC2,Radar,
VID_Obj_04_A_ChkSum,VID_Obj_04_A,0x38C,0,8,Intel,1,0,0,255,,Rx message:,,,MPC2,Radar,
VID_Obj_04_A_MsgCnt,VID_Obj_04_A,0x38C,8,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_04_A_BlockCnt,VID_Obj_04_A,0x38C,12,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_04_Dist_longitude,VID_Obj_04_A,0x38C,16,12,Intel,0.0625,0,0,255.875,Unit_Meter,Rx message:,,,MPC2,Radar,
VID_Obj_04_StdD_Dist_longitude,VID_Obj_04_A,0x38C,28,7,Intel,0.25,0,0,31.5,Unit_Meter,Rx message:,,,MPC2,Radar,
VID_Obj_04_Ang_Center,VID_Obj_04_A,0x38C,35,11,Intel,0.00048828125,-0.5,-0.5,0.4990234375,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_04_Stat_Measure,VID_Obj_04_A,0x38C,46,2,Intel,1,0,0,3,,Rx message:,,,MPC2,Radar,
VID_Obj_04_StdD_Ang_Center,VID_Obj_04_A,0x38C,48,8,Intel,0.0009765625,0,0,0.248046875,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_04_Class,VID_Obj_04_A,0x38C,56,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_04_RefPoint,VID_Obj_04_A,0x38C,60,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_04_B_ChkSum,VID_Obj_04_B,0x38D,0,8,Intel,1,0,0,255,,Rx message:,,,MPC2,Radar,
VID_Obj_04_B_MsgCnt,VID_Obj_04_B,0x38D,8,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_04_B_BlockCnt,VID_Obj_04_B,0x38D,12,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_04_Ang_Width,VID_Obj_04_B,0x38D,23,11,Intel,0.00048828125,0,0,0.9990234375,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_04_ProbExist,VID_Obj_04_B,0x38D,34,7,Intel,0.0078125,0.015625,0.015625,1,,Rx message:,,,MPC2,Radar,
VID_Obj_04_StdD_dAng_longitude,VID_Obj_04_B,0x38D,41,6,Intel,0.01,0,0,0.62,Unit_RadiaPerSecon,Rx message:,,,MPC2,Radar,
VID_Obj_04_dAng_longitude,VID_Obj_04_B,0x38D,47,9,Intel,0.005,-1.25,-1.25,1.3,Unit_RadiaPerSecon,Rx message:,,,MPC2,Radar,
VID_Obj_04_StdD_Ang_Width,VID_Obj_04_B,0x38D,56,8,Intel,0.0009765625,0,0,0.248046875,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_04_C_ChkSum,VID_Obj_04_C,0x38E,0,8,Intel,1,0,0,255,,Rx message:,,,MPC2,Radar,
VID_Obj_04_C_MsgCnt,VID_Obj_04_C,0x38E,8,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_04_C_BlockCnt,VID_Obj_04_C,0x38E,12,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_04_InvTTC,VID_Obj_04_C,0x38E,16,10,Intel,0.015625,-8,-8,7.96875,Unit_Hertz,Rx message:,,,MPC2,Radar,
VID_Obj_04_StdD_InvTTC,VID_Obj_04_C,0x38E,26,7,Intel,0.0625,0,0,7.875,Unit_Hertz,Rx message:,,,MPC2,Radar,
VID_Obj_04_Ang_Overlap_EgoLane_R,VID_Obj_04_C,0x38E,33,9,Intel,0.0009765625,-0.25,-0.25,0.248046875,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_04_Ang_Overlap_EgoLane_L,VID_Obj_04_C,0x38E,42,9,Intel,0.0009765625,-0.25,-0.25,0.248046875,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_04_Obj_Age,VID_Obj_04_C,0x38E,51,12,Intel,1,0,0,4094,,Rx message:,,,MPC2,Radar,
VID_Obj_04_BrakeLight,VID_Obj_04_C,0x38E,63,1,Intel,1,0,0,1,,Rx message:,,,MPC2,Radar,
VID_Obj_04_D_ChkSum,VID_Obj_04_D,0x38F,0,8,Intel,1,0,0,255,,Rx message:,,,MPC2,Radar,
VID_Obj_04_D_MsgCnt,VID_Obj_04_D,0x38F,8,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_04_D_BlockCnt,VID_Obj_04_D,0x38F,12,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_04_Ang_Edge_L,VID_Obj_04_D,0x38F,16,11,Intel,0.00048828125,-0.5,-0.5,0.49951171875,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_04_Ang_Edge_R,VID_Obj_04_D,0x38F,27,11,Intel,0.00048828125,-0.5,-0.5,0.49951171875,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_04_StdD_Ang_Edge_L,VID_Obj_04_D,0x38F,38,10,Intel,0.00048828125,-0.25,-0.25,0.24951171875,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_04_Obj_ID,VID_Obj_04_D,0x38F,56,8,Intel,1,0,1,254,,Rx message:,,,MPC2,Radar,
VID_Obj_04_E_ChkSum,VID_Obj_04_E,0x3CB,0,8,Intel,1,0,0,255,,Rx message:,,,MPC2,Radar,
VID_Obj_04_E_MsgCnt,VID_Obj_04_E,0x3CB,8,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_04_E_BlockCnt,VID_Obj_04_E,0x3CB,12,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_04_Velocity_longitudinal,VID_Obj_04_E,0x3CB,16,11,Intel,0.01388889,-12,-12,12.00000192,Unit_MeterPerSecon,Rx message:,,,MPC2,Radar,
VID_Obj_04_StdD_Velocity_longitu,VID_Obj_04_E,0x3CB,27,10,Intel,0.00694444,0,0,6.0069406,Unit_MeterPerSecon,Rx message:,,,MPC2,Radar,
VID_Obj_04_StdD_Ang_Edge_R,VID_Obj_04_E,0x3CB,37,10,Intel,0.00048828125,-0.25,-0.25,0.24951171875,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_04_ScaleChange,VID_Obj_04_E,0x3CB,47,10,Intel,0.001,0.5,0.5,1.5,,Rx message:,,,MPC2,Radar,
VID_Obj_05_A_ChkSum,VID_Obj_05_A,0x3D0,0,8,Intel,1,0,0,255,,Rx message:,,,MPC2,Radar,
VID_Obj_05_A_MsgCnt,VID_Obj_05_A,0x3D0,8,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_05_A_BlockCnt,VID_Obj_05_A,0x3D0,12,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_05_Dist_longitude,VID_Obj_05_A,0x3D0,16,12,Intel,0.0625,0,0,255.875,Unit_Meter,Rx message:,,,MPC2,Radar,
VID_Obj_05_StdD_Dist_longitude,VID_Obj_05_A,0x3D0,28,7,Intel,0.25,0,0,31.5,Unit_Meter,Rx message:,,,MPC2,Radar,
VID_Obj_05_Ang_Center,VID_Obj_05_A,0x3D0,35,11,Intel,0.00048828125,-0.5,-0.5,0.4990234375,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_05_Stat_Measure,VID_Obj_05_A,0x3D0,46,2,Intel,1,0,0,3,,Rx message:,,,MPC2,Radar,
VID_Obj_05_StdD_Ang_Center,VID_Obj_05_A,0x3D0,48,8,Intel,0.0009765625,0,0,0.248046875,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_05_Class,VID_Obj_05_A,0x3D0,56,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_05_RefPoint,VID_Obj_05_A,0x3D0,60,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_05_B_ChkSum,VID_Obj_05_B,0x3D1,0,8,Intel,1,0,0,255,,Rx message:,,,MPC2,Radar,
VID_Obj_05_B_MsgCnt,VID_Obj_05_B,0x3D1,8,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_05_B_BlockCnt,VID_Obj_05_B,0x3D1,12,4,Intel,1,0,0,15,,Rx message:,,,MPC2,Radar,
VID_Obj_05_Ang_Width,VID_Obj_05_B,0x3D1,23,11,Intel,0.00048828125,0,0,0.9990234375,Unit_Radia,Rx message:,,,MPC2,Radar,
VID_Obj_05_ProbExist,VID_Obj_05_B,0x3D1,34,7,Intel,0.0078125,0.015625,0.015625,1,,Rx message:,,,MPC2,Radar,
VID_Obj_05_StdD_dAng_longitude,VID_Obj_05_B,0x3D1,41,6,Intel,0.01,0,0,0.62,Unit_RadiaPerSecon,Rx message:,,,MPC2,Radar,
VID_Obj_05_dAng_longitude,VID_Obj_05_B,0x3D1,47,9,Intel,0.005,-1.25,-1.25,1.3,Unit_RadiaPerSecon,Rx message:,,,MPC2,Radar,
VID_Obj_05_StdD_Ang_Width,VID_Obj_05_B,0x3D1,56,8,Intel,0.0009765625,0,0,0.248046875,Unit_Radia,Rx message:,,,MPC2,Radar,
